,min,max
0,-0.3643280863761902,1.030017402
1,0.0038551755715161,0.592442078
2,-1.294557591,6.884804725646973
3,-0.276382823,2.000771999359131
4,-0.294835394,0.2873296439647674
5,-0.2820617258548736,0.127132698893547
6,-4.68834114074707,-0.4270955324172973
7,-0.9487146139144896,0.0078016999177634
8,-0.182839343,0.931537067
9,-0.5355292558670044,0.8514063954353333
10,-3.61110293,1.580880994
11,-0.5753869414329529,0.5733299851417542
12,-0.6303539872169495,0.1688557863235473
13,-0.5944105982780457,0.1844605505466461
14,-2.910983604,4.800875988
15,-0.343333063,0.6857055425643921
16,-1.311648073,-0.0893159806728363
17,-1.150026726,0.101366882
18,-1.759399652481079,1.972548007965088
19,-0.7067814469337463,0.3349599242210388
20,0.0545483008027076,1.386045794
21,-0.6928679943084717,0.7501287460327148
22,-0.3944317102432251,1.3432410955429075
23,-1.5948821306228638,0.4937776327133178
24,0.368709451,1.474382178
25,-0.6725426316261292,0.3280210196971893
26,-1.973826885223389,3.9445106983184814
27,-0.5662092566490173,1.999391794204712
28,-0.9836413860321044,4.255156993865967
29,-0.5193182826042175,0.465567022562027
30,-0.5224425792694092,0.7021807432174683
31,-1.121606814,4.074807167053223
32,-1.079661846160889,0.2350320816040039
33,-5.1268630027771,8.799631118774414
34,-0.5850141048431396,0.3904337584972381
35,-0.308463841676712,0.5573548078536987
36,-7.310505390167236,2.684469442
37,-0.6817868947982788,1.0110119581222534
38,-1.315012121,4.418270111083984
39,-0.186089105,0.9247753024101256
40,-0.978513069,0.0717244744300842
41,-1.026837706565857,0.5232846736907959
42,-1.1639269590377808,0.622887372970581
43,-6.742779342,1.098204613
44,-0.8731493353843689,-0.337584376335144
45,-0.9904550313949584,0.1437293291091919
46,-4.279740333557129,-0.2868550717830658
47,-0.6160309910774231,0.4098952710628509
48,-3.492631537,1.356353028
49,-0.714352725,0.1046690121293068
50,-0.175435869,0.6633288264274597
51,-0.107794141,1.1542243957519531
52,-1.2686904668807983,0.431016257
53,0.3256696164608001,2.624766474
54,0.2542678713798523,2.880101058
55,-0.652569055557251,0.660963237285614
56,-1.1506550312042236,1.2247670888900757
57,-1.7971383333206177,0.4078550338745117
58,-0.301413848,2.4341933727264404
59,-0.631227704,2.5776054859161377
60,-0.5709327459335327,0.4707067012786865
61,-0.3861286342144012,1.6285525560379028
62,-1.8643962144851685,0.3542464673519134
63,-0.33741528,3.196645736694336
64,-0.585746554,2.460243463516236
65,-0.0186703186482191,1.354306969
66,-0.2943396270275116,1.416522103
